64.7632000509,6.53912265676,50.608124541,69.6845869684,31.1120042627,77.9867322564,41.0229060282,41.0229060282,41.0229060282,41.0229060282,41.0229060282,30231.8922196
14.6710422793,4.50171564834,17.5044336663,36.1483745651,29.8747996667,93.0287509302,20.9591225154,20.9591225154,20.9591225154,20.9591225154,20.9591225154,26690.3624119
7.97449738951,2.40351227966,6.31352954095,93.1860569649,98.7537519564,91.1086465419,18.3157289851,18.3157289851,18.3157289851,18.3157289851,18.3157289851,963091.54371
13.759621926,83.3492531261,55.1826591868,0.6156090254,65.6376009747,63.2798999802,33.7102286035,33.7102286035,33.7102286035,33.7102286035,33.7102286035,282938.843614
30.2047988242,21.3791013733,77.2837566071,85.5270084965,15.3461628855,69.950185852,3.99593805825,3.99593805825,3.99593805825,3.99593805825,3.99593805825,3734.21031238
14.7748077796,30.4789193246,99.5719065684,66.1308226733,63.0688090104,50.6043689029,71.7712326114,71.7712326114,71.7712326114,71.7712326114,71.7712326114,250956.37906
52.4071028918,11.9672877286,37.200511213,56.8502504023,21.055109154,10.6853425726,54.0337246103,54.0337246103,54.0337246103,54.0337246103,54.0337246103,9416.64900078
84.3650826925,74.7990917235,31.1808824503,92.2952432002,22.7538185158,83.746267268,24.4598317762,24.4598317762,24.4598317762,24.4598317762,24.4598317762,11853.2401728
77.777288541,22.3478719123,95.445783739,48.6501370657,18.5876367598,21.9577733577,16.9346696311,16.9346696311,16.9346696311,16.9346696311,16.9346696311,6586.04856888
83.7999071428,51.26127015,6.86241396403,41.2311066515,96.3983950903,67.5953518635,21.4241659969,21.4241659969,21.4241659969,21.4241659969,21.4241659969,895929.309966
89.9579347993,86.4679732218,38.0171110339,69.7071860064,67.3454865633,13.2373584274,46.9226617796,46.9226617796,46.9226617796,46.9226617796,46.9226617796,305482.761224
97.0449405434,71.6924476686,36.5253723097,97.6791572952,26.5725123941,44.6424892125,61.8451442832,61.8451442832,61.8451442832,61.8451442832,61.8451442832,18935.3859313
5.72780996557,87.6574711573,3.81516415418,46.7943946608,51.7173811936,56.6097501236,81.6884981325,81.6884981325,81.6884981325,81.6884981325,81.6884981325,138311.066541
43.8387067051,50.0062652075,44.1015384819,67.9096111116,28.2741664664,82.5869801209,4.37708647465,4.37708647465,4.37708647465,4.37708647465,4.37708647465,22676.4382913
18.3044188065,33.8538907993,65.9965880732,44.5191743105,81.5310189211,79.1543915324,36.2914002559,36.2914002559,36.2914002559,36.2914002559,36.2914002559,542068.261447
74.0633291865,10.878426127,18.4463495969,22.6614943194,2.31484855584,38.7267769798,59.8356351475,59.8356351475,59.8356351475,59.8356351475,59.8356351475,93.0584238639
25.9335904629,88.0918361571,48.5597694018,60.5887530595,46.3819254433,56.6094144742,31.3861038127,31.3861038127,31.3861038127,31.3861038127,31.3861038127,99865.6746186
26.7141587445,88.5852468226,95.7481519437,68.448066648,1.68484567906,88.35605322,60.5037599939,60.5037599939,60.5037599939,60.5037599939,60.5037599939,178.051898498
99.0531986272,21.9078172986,27.6186590243,74.6295436142,52.5242577036,52.0178850432,84.086931857,84.086931857,84.086931857,84.086931857,84.086931857,145031.285382
13.2859891776,83.4134900742,29.0337954587,72.3584923625,67.5712683107,20.8190480049,97.6863401774,97.6863401774,97.6863401774,97.6863401774,97.6863401774,308647.593473
21.9551720002,71.6566217619,0.204762783271,83.2204718879,92.3581029105,26.374004899,20.3098420332,20.3098420332,20.3098420332,20.3098420332,20.3098420332,787879.246123
43.7715248973,29.4018956582,19.8855410066,55.3877087251,29.0728278432,27.3214517294,72.7941673421,72.7941673421,72.7941673421,72.7941673421,72.7941673421,24609.8909894
8.78874235865,84.5210330733,75.5280932736,64.1493491784,43.6682683164,61.4625838086,29.3775912925,29.3775912925,29.3775912925,29.3775912925,29.3775912925,83383.2008793
11.7941674482,41.6370656222,99.381551306,0.3896257467,22.2517864134,17.1431134365,11.5036615903,11.5036615903,11.5036615903,11.5036615903,11.5036615903,11099.9100972
43.3449019345,37.5597656948,84.6495164361,68.8117774399,52.9550442141,26.3583773775,34.4906594634,34.4906594634,34.4906594634,34.4906594634,34.4906594634,148621.901006
