71.1237416096,64.8394185244,83.1223747893,80.469695671,10.0061901249,9.2522923285,52.6545586871,52.6545586871,52.6545586871,52.6545586871,52.6545586871,1213.78900394
58.4003560297,5.14434801046,83.5826819625,3.64734751417,40.3330663804,91.6612960177,58.1344114747,58.1344114747,58.1344114747,58.1344114747,58.1344114747,65748.0451102
60.9088521531,48.1042861332,76.1195259808,70.5462853975,29.3987899813,56.5920655685,84.6218595392,84.6218595392,84.6218595392,84.6218595392,84.6218595392,25506.8323156
17.5429671888,56.9385020476,98.4906346888,56.112289814,82.0382055681,69.2615979432,53.9894520229,53.9894520229,53.9894520229,53.9894520229,53.9894520229,552275.83787
51.765028503,25.5382278703,92.9239688017,49.9337587125,66.4351292571,54.9263429112,51.9974949207,51.9974949207,51.9974949207,51.9974949207,51.9974949207,293374.906534
20.1377680378,77.3035387424,27.4870375487,27.7243435749,1.28899083743,86.0565536696,90.2502306757,90.2502306757,90.2502306757,90.2502306757,90.2502306757,122.70119082
46.5903113076,51.4490657965,74.4055625981,50.8391185953,20.9526740468,7.19584719757,56.956611873,56.956611873,56.956611873,56.956611873,56.956611873,9368.70676582
51.9435886333,45.2346209579,87.501179797,15.59955074,26.1705890867,0.29781442828,52.1323234045,52.1323234045,52.1323234045,52.1323234045,52.1323234045,18107.1833449
27.3570431719,58.4862277911,77.0362130785,15.4948583544,43.9192669415,28.0534850789,93.1277711793,93.1277711793,93.1277711793,93.1277711793,93.1277711793,84876.1324881
70.0721655756,96.6523183059,50.7903003504,32.0866999723,36.9798231346,53.2534141648,97.860613219,97.860613219,97.860613219,97.860613219,97.860613219,50757.5220825
17.4115704317,31.5705080456,64.1079863699,23.9411466068,68.3891623621,59.3659767893,77.33353579,77.33353579,77.33353579,77.33353579,77.33353579,319946.111182
74.7639390687,34.1331239052,44.0705678681,25.8139184241,99.1007889133,15.6893205945,43.6130655757,43.6130655757,43.6130655757,43.6130655757,43.6130655757,973398.639182
32.0565630948,78.0766886978,66.4370841043,71.5606854208,70.3909962774,63.0702624524,14.1672482909,14.1672482909,14.1672482909,14.1672482909,14.1672482909,348913.845754
67.574929857,19.0090499891,86.2936826439,97.6427599885,3.80242010701,18.56812832,68.7921058202,68.7921058202,68.7921058202,68.7921058202,68.7921058202,212.424828697
65.1945329647,25.3914580381,63.3399591988,27.6672559639,26.2463044591,45.9534064528,4.40408516545,4.40408516545,4.40408516545,4.40408516545,4.40408516545,18214.8715433
81.2193005168,23.5906306668,29.8406188089,53.7117879051,46.7136160228,86.9701088133,53.9453603082,53.9453603082,53.9453603082,53.9453603082,53.9453603082,102022.865456
34.5470288833,31.054222135,50.4931821894,73.9626825817,56.4657012315,97.480937183,91.0989631203,91.0989631203,91.0989631203,91.0989631203,91.0989631203,180106.577819
34.0313483157,74.9659069071,98.5950794126,45.1317197498,60.3809309574,59.7156319089,68.8738702174,68.8738702174,68.8738702174,68.8738702174,68.8738702174,220241.361432
